t,x,y,vx,vy
9090,1.61935e+08,1.06064e+08,36657.1,24013.8
9091,1.61971e+08,1.06088e+08,36661.3,24016.6
9092,1.62008e+08,1.06112e+08,36665.5,24019.3
9093,1.62045e+08,1.06136e+08,36669.6,24022
9094,1.62081e+08,1.0616e+08,36673.8,24024.8
9095,1.62118e+08,1.06184e+08,36678,24027.5
9096,1.62155e+08,1.06208e+08,36682.2,24030.3
9097,1.62191e+08,1.06232e+08,36686.4,24033
9098,1.62228e+08,1.06256e+08,36690.6,24035.7
9099,1.62265e+08,1.0628e+08,36694.7,24038.5
9100,1.62302e+08,1.06304e+08,36698.9,24041.2
9101,1.62338e+08,1.06328e+08,36703.1,24044
9102,1.62375e+08,1.06352e+08,36707.3,24046.7
9103,1.62412e+08,1.06376e+08,36711.5,24049.4
9104,1.62448e+08,1.064e+08,36715.7,24052.2
9105,1.62485e+08,1.06424e+08,36719.8,24054.9
9106,1.62522e+08,1.06448e+08,36724,24057.7
9107,1.62559e+08,1.06472e+08,36728.2,24060.4
9108,1.62595e+08,1.06497e+08,36732.4,24063.1
9109,1.62632e+08,1.06521e+08,36736.6,24065.9
9110,1.62669e+08,1.06545e+08,36740.7,24068.6
9111,1.62706e+08,1.06569e+08,36744.9,24071.4
9112,1.62742e+08,1.06593e+08,36749.1,24074.1
9113,1.62779e+08,1.06617e+08,36753.3,24076.8
9114,1.62816e+08,1.06641e+08,36757.5,24079.6
9115,1.62853e+08,1.06665e+08,36761.7,24082.3
9116,1.62889e+08,1.06689e+08,36765.8,24085
9117,1.62926e+08,1.06713e+08,36770,24087.8
9118,1.62963e+08,1.06737e+08,36774.2,24090.5
9119,1.63e+08,1.06761e+08,36778.4,24093.3
9120,1.63036e+08,1.06786e+08,36782.6,24096
9121,1.63073e+08,1.0681e+08,36786.8,24098.7
9122,1.6311e+08,1.06834e+08,36790.9,24101.5
9123,1.63147e+08,1.06858e+08,36795.1,24104.2
9124,1.63184e+08,1.06882e+08,36799.3,24107
9125,1.6322e+08,1.06906e+08,36803.5,24109.7
9126,1.63257e+08,1.0693e+08,36807.7,24112.4
9127,1.63294e+08,1.06954e+08,36811.9,24115.2
9128,1.63331e+08,1.06978e+08,36816,24117.9
9129,1.63368e+08,1.07002e+08,36820.2,24120.7
9130,1.63404e+08,1.07027e+08,36824.4,24123.4
9131,1.63441e+08,1.07051e+08,36828.6,24126.1
9132,1.63478e+08,1.07075e+08,36832.8,24128.9
9133,1.63515e+08,1.07099e+08,36836.9,24131.6
9134,1.63552e+08,1.07123e+08,36841.1,24134.4
9135,1.63589e+08,1.07147e+08,36845.3,24137.1
9136,1.63625e+08,1.07171e+08,36849.5,24139.8
9137,1.63662e+08,1.07196e+08,36853.7,24142.6
9138,1.63699e+08,1.0722e+08,36857.9,24145.3
9139,1.63736e+08,1.07244e+08,36862,24148.1
9140,1.63773e+08,1.07268e+08,36866.2,24150.8
9141,1.6381e+08,1.07292e+08,36870.4,24153.5
9142,1.63847e+08,1.07316e+08,36874.6,24156.3
9143,1.63884e+08,1.0734e+08,36878.8,24159
9144,1.6392e+08,1.07365e+08,36883,24161.8
9145,1.63957e+08,1.07389e+08,36887.1,24164.5
9146,1.63994e+08,1.07413e+08,36891.3,24167.2
9147,1.64031e+08,1.07437e+08,36895.5,24170
9148,1.64068e+08,1.07461e+08,36899.7,24172.7
9149,1.64105e+08,1.07485e+08,36903.9,24175.5
9150,1.64142e+08,1.0751e+08,36908.1,24178.2
9151,1.64179e+08,1.07534e+08,36912.2,24180.9
9152,1.64216e+08,1.07558e+08,36916.4,24183.7
9153,1.64253e+08,1.07582e+08,36920.6,24186.4
9154,1.64289e+08,1.07606e+08,36924.8,24189.2
9155,1.64326e+08,1.07631e+08,36929,24191.9
9156,1.64363e+08,1.07655e+08,36933.1,24194.6
9157,1.644e+08,1.07679e+08,36937.3,24197.4
9158,1.64437e+08,1.07703e+08,36941.5,24200.1
9159,1.64474e+08,1.07727e+08,36945.7,24202.8
9160,1.64511e+08,1.07752e+08,36949.9,24205.6
9161,1.64548e+08,1.07776e+08,36954.1,24208.3
9162,1.64585e+08,1.078e+08,36958.2,24211.1
9163,1.64622e+08,1.07824e+08,36962.4,24213.8
9164,1.64659e+08,1.07848e+08,36966.6,24216.5
9165,1.64696e+08,1.07873e+08,36970.8,24219.3
9166,1.64733e+08,1.07897e+08,36975,24222
9167,1.6477e+08,1.07921e+08,36979.2,24224.8
9168,1.64807e+08,1.07945e+08,36983.3,24227.5
9169,1.64844e+08,1.0797e+08,36987.5,24230.2
9170,1.64881e+08,1.07994e+08,36991.7,24233
9171,1.64918e+08,1.08018e+08,36995.9,24235.7
9172,1.64955e+08,1.08042e+08,37000.1,24238.5
9173,1.64992e+08,1.08067e+08,37004.3,24241.2
9174,1.65029e+08,1.08091e+08,37008.4,24243.9
9175,1.65066e+08,1.08115e+08,37012.6,24246.7
9176,1.65103e+08,1.08139e+08,37016.8,24249.4
9177,1.6514e+08,1.08164e+08,37021,24252.2
9178,1.65177e+08,1.08188e+08,37025.2,24254.9
9179,1.65214e+08,1.08212e+08,37029.3,24257.6
9180,1.65251e+08,1.08236e+08,37033.5,24260.4
9181,1.65288e+08,1.08261e+08,37037.7,24263.1
9182,1.65325e+08,1.08285e+08,37041.9,24265.9
9183,1.65362e+08,1.08309e+08,37046.1,24268.6
9184,1.65399e+08,1.08333e+08,37050.3,24271.3
9185,1.65436e+08,1.08358e+08,37054.4,24274.1
9186,1.65473e+08,1.08382e+08,37058.6,24276.8
9187,1.6551e+08,1.08406e+08,37062.8,24279.6
9188,1.65547e+08,1.0843e+08,37067,24282.3
9189,1.65584e+08,1.08455e+08,37071.2,24285
9190,1.65622e+08,1.08479e+08,37075.4,24287.8
9191,1.65659e+08,1.08503e+08,37079.5,24290.5
9192,1.65696e+08,1.08528e+08,37083.7,24293.3
9193,1.65733e+08,1.08552e+08,37087.9,24296
9194,1.6577e+08,1.08576e+08,37092.1,24298.7
9195,1.65807e+08,1.08601e+08,37096.3,24301.5
9196,1.65844e+08,1.08625e+08,37100.5,24304.2
9197,1.65881e+08,1.08649e+08,37104.6,24306.9
9198,1.65918e+08,1.08673e+08,37108.8,24309.7
9199,1.65955e+08,1.08698e+08,37113,24312.4
9200,1.65993e+08,1.08722e+08,37117.2,24315.2
9201,1.6603e+08,1.08746e+08,37121.4,24317.9
9202,1.66067e+08,1.08771e+08,37125.5,24320.6
9203,1.66104e+08,1.08795e+08,37129.7,24323.4
9204,1.66141e+08,1.08819e+08,37133.9,24326.1
9205,1.66178e+08,1.08844e+08,37138.1,24328.9
9206,1.66215e+08,1.08868e+08,37142.3,24331.6
9207,1.66252e+08,1.08892e+08,37146.5,24334.3
9208,1.6629e+08,1.08917e+08,37150.6,24337.1
9209,1.66327e+08,1.08941e+08,37154.8,24339.8
9210,1.66364e+08,1.08965e+08,37159,24342.6
9211,1.66401e+08,1.0899e+08,37163.2,24345.3
9212,1.66438e+08,1.09014e+08,37167.4,24348
9213,1.66475e+08,1.09038e+08,37171.6,24350.8
9214,1.66513e+08,1.09063e+08,37175.7,24353.5
9215,1.6655e+08,1.09087e+08,37179.9,24356.3
9216,1.66587e+08,1.09111e+08,37184.1,24359
9217,1.66624e+08,1.09136e+08,37188.3,24361.7
9218,1.66661e+08,1.0916e+08,37192.5,24364.5
9219,1.66699e+08,1.09185e+08,37196.7,24367.2
9220,1.66736e+08,1.09209e+08,37200.8,24370
9221,1.66773e+08,1.09233e+08,37205,24372.7
9222,1.6681e+08,1.09258e+08,37209.2,24375.4
9223,1.66847e+08,1.09282e+08,37213.4,24378.2
9224,1.66885e+08,1.09306e+08,37217.6,24380.9
9225,1.66922e+08,1.09331e+08,37221.7,24383.7
9226,1.66959e+08,1.09355e+08,37225.9,24386.4
9227,1.66996e+08,1.0938e+08,37230.1,24389.1
9228,1.67034e+08,1.09404e+08,37234.3,24391.9
9229,1.67071e+08,1.09428e+08,37238.5,24394.6
9230,1.67108e+08,1.09453e+08,37242.7,24397.4
9231,1.67145e+08,1.09477e+08,37246.8,24400.1
9232,1.67183e+08,1.09502e+08,37251,24402.8
9233,1.6722e+08,1.09526e+08,37255.2,24405.6
9234,1.67257e+08,1.0955e+08,37259.4,24408.3
9235,1.67294e+08,1.09575e+08,37263.6,24411.1
9236,1.67332e+08,1.09599e+08,37267.8,24413.8
9237,1.67369e+08,1.09624e+08,37271.9,24416.5
9238,1.67406e+08,1.09648e+08,37276.1,24419.3
9239,1.67443e+08,1.09672e+08,37280.3,24422
9240,1.67481e+08,1.09697e+08,37284.5,24424.7
9241,1.67518e+08,1.09721e+08,37288.7,24427.5
9242,1.67555e+08,1.09746e+08,37292.9,24430.2
9243,1.67593e+08,1.0977e+08,37297,24433
9244,1.6763e+08,1.09795e+08,37301.2,24435.7
9245,1.67667e+08,1.09819e+08,37305.4,24438.4
9246,1.67704e+08,1.09844e+08,37309.6,24441.2
9247,1.67742e+08,1.09868e+08,37313.8,24443.9
9248,1.67779e+08,1.09892e+08,37317.9,24446.7
9249,1.67816e+08,1.09917e+08,37322.1,24449.4
9250,1.67854e+08,1.09941e+08,37326.3,24452.1
9251,1.67891e+08,1.09966e+08,37330.5,24454.9
9252,1.67928e+08,1.0999e+08,37334.7,24457.6
9253,1.67966e+08,1.10015e+08,37338.9,24460.4
9254,1.68003e+08,1.10039e+08,37343,24463.1
9255,1.6804e+08,1.10064e+08,37347.2,24465.8
9256,1.68078e+08,1.10088e+08,37351.4,24468.6
9257,1.68115e+08,1.10113e+08,37355.6,24471.3
9258,1.68153e+08,1.10137e+08,37359.8,24474.1
9259,1.6819e+08,1.10162e+08,37364,24476.8
9260,1.68227e+08,1.10186e+08,37368.1,24479.5
9261,1.68265e+08,1.1021e+08,37372.3,24482.3
9262,1.68302e+08,1.10235e+08,37376.5,24485
9263,1.68339e+08,1.10259e+08,37380.7,24487.8
9264,1.68377e+08,1.10284e+08,37384.9,24490.5
9265,1.68414e+08,1.10308e+08,37389.1,24493.2
9266,1.68452e+08,1.10333e+08,37393.2,24496
9267,1.68489e+08,1.10357e+08,37397.4,24498.7
9268,1.68526e+08,1.10382e+08,37401.6,24501.5
9269,1.68564e+08,1.10406e+08,37405.8,24504.2
9270,1.68601e+08,1.10431e+08,37410,24506.9
9271,1.68639e+08,1.10455e+08,37414.1,24509.7
9272,1.68676e+08,1.1048e+08,37418.3,24512.4
9273,1.68713e+08,1.10504e+08,37422.5,24515.2
9274,1.68751e+08,1.10529e+08,37426.7,24517.9
9275,1.68788e+08,1.10554e+08,37430.9,24520.6
9276,1.68826e+08,1.10578e+08,37435.1,24523.4
9277,1.68863e+08,1.10603e+08,37439.2,24526.1
9278,1.68901e+08,1.10627e+08,37443.4,24528.9
9279,1.68938e+08,1.10652e+08,37447.6,24531.6
9280,1.68975e+08,1.10676e+08,37451.8,24534.3
9281,1.69013e+08,1.10701e+08,37456,24537.1
9282,1.6905e+08,1.10725e+08,37460.2,24539.8
9283,1.69088e+08,1.1075e+08,37464.3,24542.5
9284,1.69125e+08,1.10774e+08,37468.5,24545.3
9285,1.69163e+08,1.10799e+08,37472.7,24548
9286,1.692e+08,1.10823e+08,37476.9,24550.8
9287,1.69238e+08,1.10848e+08,37481.1,24553.5
9288,1.69275e+08,1.10873e+08,37485.3,24556.2
9289,1.69313e+08,1.10897e+08,37489.4,24559
9290,1.6935e+08,1.10922e+08,37493.6,24561.7
9291,1.69388e+08,1.10946e+08,37497.8,24564.5
9292,1.69425e+08,1.10971e+08,37502,24567.2
9293,1.69463e+08,1.10995e+08,37506.2,24569.9
9294,1.695e+08,1.1102e+08,37510.3,24572.7
9295,1.69538e+08,1.11044e+08,37514.5,24575.4
9296,1.69575e+08,1.11069e+08,37518.7,24578.2
9297,1.69613e+08,1.11094e+08,37522.9,24580.9
9298,1.6965e+08,1.11118e+08,37527.1,24583.6
9299,1.69688e+08,1.11143e+08,37531.3,24586.4
9300,1.69725e+08,1.11167e+08,37535.4,24589.1
9301,1.69763e+08,1.11192e+08,37539.6,24591.9
9302,1.698e+08,1.11217e+08,37543.8,24594.6
9303,1.69838e+08,1.11241e+08,37548,24597.3
9304,1.69876e+08,1.11266e+08,37552.2,24600.1
9305,1.69913e+08,1.1129e+08,37556.4,24602.8
9306,1.69951e+08,1.11315e+08,37560.5,24605.6
9307,1.69988e+08,1.1134e+08,37564.7,24608.3
9308,1.70026e+08,1.11364e+08,37568.9,24611
9309,1.70063e+08,1.11389e+08,37573.1,24613.8
9310,1.70101e+08,1.11413e+08,37577.3,24616.5
9311,1.70139e+08,1.11438e+08,37581.5,24619.3
9312,1.70176e+08,1.11463e+08,37585.6,24622
9313,1.70214e+08,1.11487e+08,37589.8,24624.7
9314,1.70251e+08,1.11512e+08,37594,24627.5
9315,1.70289e+08,1.11537e+08,37598.2,24630.2
9316,1.70327e+08,1.11561e+08,37602.4,24633
9317,1.70364e+08,1.11586e+08,37606.5,24635.7
9318,1.70402e+08,1.1161e+08,37610.7,24638.4
9319,1.70439e+08,1.11635e+08,37614.9,24641.2
9320,1.70477e+08,1.1166e+08,37619.1,24643.9
9321,1.70515e+08,1.11684e+08,37623.3,24646.7
9322,1.70552e+08,1.11709e+08,37627.5,24649.4
9323,1.7059e+08,1.11734e+08,37631.6,24652.1
9324,1.70627e+08,1.11758e+08,37635.8,24654.9
9325,1.70665e+08,1.11783e+08,37640,24657.6
9326,1.70703e+08,1.11808e+08,37644.2,24660.3
9327,1.7074e+08,1.11832e+08,37648.4,24663.1
9328,1.70778e+08,1.11857e+08,37652.6,24665.8
9329,1.70816e+08,1.11882e+08,37656.7,24668.6
9330,1.70853e+08,1.11906e+08,37660.9,24671.3
9331,1.70891e+08,1.11931e+08,37665.1,24674
9332,1.70929e+08,1.11956e+08,37669.3,24676.8
9333,1.70966e+08,1.1198e+08,37673.5,24679.5
9334,1.71004e+08,1.12005e+08,37677.7,24682.3
9335,1.71042e+08,1.1203e+08,37681.8,24685
9336,1.71079e+08,1.12054e+08,37686,24687.7
9337,1.71117e+08,1.12079e+08,37690.2,24690.5
9338,1.71155e+08,1.12104e+08,37694.4,24693.2
9339,1.71193e+08,1.12129e+08,37698.6,24696
9340,1.7123e+08,1.12153e+08,37702.7,24698.7
9341,1.71268e+08,1.12178e+08,37706.9,24701.4
9342,1.71306e+08,1.12203e+08,37711.1,24704.2
9343,1.71343e+08,1.12227e+08,37715.3,24706.9
9344,1.71381e+08,1.12252e+08,37719.5,24709.7
9345,1.71419e+08,1.12277e+08,37723.7,24712.4
9346,1.71457e+08,1.12301e+08,37727.8,24715.1
9347,1.71494e+08,1.12326e+08,37732,24717.9
9348,1.71532e+08,1.12351e+08,37736.2,24720.6
9349,1.7157e+08,1.12376e+08,37740.4,24723.4
9350,1.71607e+08,1.124e+08,37744.6,24726.1
9351,1.71645e+08,1.12425e+08,37748.8,24728.8
9352,1.71683e+08,1.1245e+08,37752.9,24731.6
9353,1.71721e+08,1.12475e+08,37757.1,24734.3
9354,1.71759e+08,1.12499e+08,37761.3,24737.1
9355,1.71796e+08,1.12524e+08,37765.5,24739.8
9356,1.71834e+08,1.12549e+08,37769.7,24742.5
9357,1.71872e+08,1.12574e+08,37773.9,24745.3
9358,1.7191e+08,1.12598e+08,37778,24748
9359,1.71947e+08,1.12623e+08,37782.2,24750.8
9360,1.71985e+08,1.12648e+08,37786.4,24753.5
9361,1.72023e+08,1.12673e+08,37790.6,24756.2
9362,1.72061e+08,1.12697e+08,37794.8,24759
9363,1.72099e+08,1.12722e+08,37798.9,24761.7
9364,1.72136e+08,1.12747e+08,37803.1,24764.5
9365,1.72174e+08,1.12772e+08,37807.3,24767.2
9366,1.72212e+08,1.12796e+08,37811.5,24769.9
9367,1.7225e+08,1.12821e+08,37815.7,24772.7
9368,1.72288e+08,1.12846e+08,37819.9,24775.4
9369,1.72325e+08,1.12871e+08,37824,24778.1
9370,1.72363e+08,1.12895e+08,37828.2,24780.9
9371,1.72401e+08,1.1292e+08,37832.4,24783.6
9372,1.72439e+08,1.12945e+08,37836.6,24786.4
9373,1.72477e+08,1.1297e+08,37840.8,24789.1
9374,1.72515e+08,1.12995e+08,37845,24791.8
9375,1.72552e+08,1.13019e+08,37849.1,24794.6
9376,1.7259e+08,1.13044e+08,37853.3,24797.3
9377,1.72628e+08,1.13069e+08,37857.5,24800.1
9378,1.72666e+08,1.13094e+08,37861.7,24802.8
9379,1.72704e+08,1.13119e+08,37865.9,24805.5
9380,1.72742e+08,1.13143e+08,37870.1,24808.3
9381,1.7278e+08,1.13168e+08,37874.2,24811
9382,1.72818e+08,1.13193e+08,37878.4,24813.8
9383,1.72855e+08,1.13218e+08,37882.6,24816.5
9384,1.72893e+08,1.13243e+08,37886.8,24819.2
9385,1.72931e+08,1.13268e+08,37891,24822
9386,1.72969e+08,1.13292e+08,37895.1,24824.7
9387,1.73007e+08,1.13317e+08,37899.3,24827.5
9388,1.73045e+08,1.13342e+08,37903.5,24830.2
9389,1.73083e+08,1.13367e+08,37907.7,24832.9
9390,1.73121e+08,1.13392e+08,37911.9,24835.7
9391,1.73159e+08,1.13416e+08,37916.1,24838.4
9392,1.73197e+08,1.13441e+08,37920.2,24841.2
9393,1.73234e+08,1.13466e+08,37924.4,24843.9
9394,1.73272e+08,1.13491e+08,37928.6,24846.6
9395,1.7331e+08,1.13516e+08,37932.8,24849.4
9396,1.73348e+08,1.13541e+08,37937,24852.1
9397,1.73386e+08,1.13566e+08,37941.2,24854.9
9398,1.73424e+08,1.1359e+08,37945.3,24857.6
9399,1.73462e+08,1.13615e+08,37949.5,24860.3
9400,1.735e+08,1.1364e+08,37953.7,24863.1
9401,1.73538e+08,1.13665e+08,37957.9,24865.8
9402,1.73576e+08,1.1369e+08,37962.1,24868.6
9403,1.73614e+08,1.13715e+08,37966.2,24871.3
9404,1.73652e+08,1.1374e+08,37970.4,24874
9405,1.7369e+08,1.13765e+08,37974.6,24876.8
9406,1.73728e+08,1.13789e+08,37978.8,24879.5
9407,1.73766e+08,1.13814e+08,37983,24882.3
9408,1.73804e+08,1.13839e+08,37987.2,24885
9409,1.73842e+08,1.13864e+08,37991.3,24887.7
9410,1.7388e+08,1.13889e+08,37995.5,24890.5
9411,1.73918e+08,1.13914e+08,37999.7,24893.2
9412,1.73956e+08,1.13939e+08,38003.9,24895.9
9413,1.73994e+08,1.13964e+08,38008.1,24898.7
9414,1.74032e+08,1.13989e+08,38012.3,24901.4
9415,1.7407e+08,1.14013e+08,38016.4,24904.2
9416,1.74108e+08,1.14038e+08,38020.6,24906.9
9417,1.74146e+08,1.14063e+08,38024.8,24909.6
9418,1.74184e+08,1.14088e+08,38029,24912.4
9419,1.74222e+08,1.14113e+08,38033.2,24915.1
9420,1.7426e+08,1.14138e+08,38037.4,24917.9
9421,1.74298e+08,1.14163e+08,38041.5,24920.6
9422,1.74336e+08,1.14188e+08,38045.7,24923.3
9423,1.74374e+08,1.14213e+08,38049.9,24926.1
9424,1.74412e+08,1.14238e+08,38054.1,24928.8
9425,1.7445e+08,1.14263e+08,38058.3,24931.6
9426,1.74488e+08,1.14288e+08,38062.4,24934.3
9427,1.74526e+08,1.14313e+08,38066.6,24937
9428,1.74564e+08,1.14337e+08,38070.8,24939.8
9429,1.74603e+08,1.14362e+08,38075,24942.5
9430,1.74641e+08,1.14387e+08,38079.2,24945.3
9431,1.74679e+08,1.14412e+08,38083.4,24948
9432,1.74717e+08,1.14437e+08,38087.5,24950.7
9433,1.74755e+08,1.14462e+08,38091.7,24953.5
9434,1.74793e+08,1.14487e+08,38095.9,24956.2
9435,1.74831e+08,1.14512e+08,38100.1,24959
9436,1.74869e+08,1.14537e+08,38104.3,24961.7
9437,1.74907e+08,1.14562e+08,38108.5,24964.4
9438,1.74945e+08,1.14587e+08,38112.6,24967.2
9439,1.74984e+08,1.14612e+08,38116.8,24969.9
9440,1.75022e+08,1.14637e+08,38121,24972.7
9441,1.7506e+08,1.14662e+08,38125.2,24975.4
9442,1.75098e+08,1.14687e+08,38129.4,24978.1
9443,1.75136e+08,1.14712e+08,38133.6,24980.9
9444,1.75174e+08,1.14737e+08,38137.7,24983.6
9445,1.75212e+08,1.14762e+08,38141.9,24986.4
9446,1.7525e+08,1.14787e+08,38146.1,24989.1
9447,1.75289e+08,1.14812e+08,38150.3,24991.8
9448,1.75327e+08,1.14837e+08,38154.5,24994.6
9449,1.75365e+08,1.14862e+08,38158.6,24997.3
9450,1.75403e+08,1.14887e+08,38162.8,25000.1
9451,1.75441e+08,1.14912e+08,38167,25002.8
9452,1.75479e+08,1.14937e+08,38171.2,25005.5
9453,1.75518e+08,1.14962e+08,38175.4,25008.3
9454,1.75556e+08,1.14987e+08,38179.6,25011
9455,1.75594e+08,1.15012e+08,38183.7,25013.7
9456,1.75632e+08,1.15037e+08,38187.9,25016.5
9457,1.7567e+08,1.15062e+08,38192.1,25019.2
9458,1.75709e+08,1.15087e+08,38196.3,25022
9459,1.75747e+08,1.15112e+08,38200.5,25024.7
9460,1.75785e+08,1.15137e+08,38204.7,25027.4
9461,1.75823e+08,1.15162e+08,38208.8,25030.2
9462,1.75861e+08,1.15187e+08,38213,25032.9
9463,1.759e+08,1.15212e+08,38217.2,25035.7
9464,1.75938e+08,1.15237e+08,38221.4,25038.4
9465,1.75976e+08,1.15262e+08,38225.6,25041.1
9466,1.76014e+08,1.15287e+08,38229.8,25043.9
9467,1.76052e+08,1.15312e+08,38233.9,25046.6
9468,1.76091e+08,1.15337e+08,38238.1,25049.4
9469,1.76129e+08,1.15362e+08,38242.3,25052.1
9470,1.76167e+08,1.15387e+08,38246.5,25054.8
9471,1.76205e+08,1.15412e+08,38250.7,25057.6
9472,1.76244e+08,1.15438e+08,38254.8,25060.3
9473,1.76282e+08,1.15463e+08,38259,25063.1
9474,1.7632e+08,1.15488e+08,38263.2,25065.8
9475,1.76359e+08,1.15513e+08,38267.4,25068.5
9476,1.76397e+08,1.15538e+08,38271.6,25071.3
9477,1.76435e+08,1.15563e+08,38275.8,25074
9478,1.76473e+08,1.15588e+08,38279.9,25076.8
9479,1.76512e+08,1.15613e+08,38284.1,25079.5
9480,1.7655e+08,1.15638e+08,38288.3,25082.2
9481,1.76588e+08,1.15663e+08,38292.5,25085
9482,1.76626e+08,1.15688e+08,38296.7,25087.7
9483,1.76665e+08,1.15713e+08,38300.9,25090.5
9484,1.76703e+08,1.15738e+08,38305,25093.2
9485,1.76741e+08,1.15764e+08,38309.2,25095.9
9486,1.7678e+08,1.15789e+08,38313.4,25098.7
9487,1.76818e+08,1.15814e+08,38317.6,25101.4
9488,1.76856e+08,1.15839e+08,38321.8,25104.2
9489,1.76895e+08,1.15864e+08,38326,25106.9
9490,1.76933e+08,1.15889e+08,38330.1,25109.6
9491,1.76971e+08,1.15914e+08,38334.3,25112.4
9492,1.7701e+08,1.15939e+08,38338.5,25115.1
9493,1.77048e+08,1.15964e+08,38342.7,25117.9
9494,1.77086e+08,1.1599e+08,38346.9,25120.6
9495,1.77125e+08,1.16015e+08,38351,25123.3
9496,1.77163e+08,1.1604e+08,38355.2,25126.1
9497,1.77201e+08,1.16065e+08,38359.4,25128.8
9498,1.7724e+08,1.1609e+08,38363.6,25131.6
9499,1.77278e+08,1.16115e+08,38367.8,25134.3
9500,1.77317e+08,1.1614e+08,38372,25137
9501,1.77355e+08,1.16165e+08,38376.1,25139.8
9502,1.77393e+08,1.16191e+08,38380.3,25142.5
9503,1.77432e+08,1.16216e+08,38384.5,25145.2
9504,1.7747e+08,1.16241e+08,38388.7,25148
9505,1.77508e+08,1.16266e+08,38392.9,25150.7
9506,1.77547e+08,1.16291e+08,38397.1,25153.5
9507,1.77585e+08,1.16316e+08,38401.2,25156.2
9508,1.77624e+08,1.16342e+08,38405.4,25158.9
9509,1.77662e+08,1.16367e+08,38409.6,25161.7
9510,1.777e+08,1.16392e+08,38413.8,25164.4
9511,1.77739e+08,1.16417e+08,38418,25167.2
9512,1.77777e+08,1.16442e+08,38422.2,25169.9
9513,1.77816e+08,1.16467e+08,38426.3,25172.6
9514,1.77854e+08,1.16493e+08,38430.5,25175.4
9515,1.77893e+08,1.16518e+08,38434.7,25178.1
9516,1.77931e+08,1.16543e+08,38438.9,25180.9
9517,1.7797e+08,1.16568e+08,38443.1,25183.6
9518,1.78008e+08,1.16593e+08,38447.2,25186.3
9519,1.78046e+08,1.16618e+08,38451.4,25189.1
9520,1.78085e+08,1.16644e+08,38455.6,25191.8
9521,1.78123e+08,1.16669e+08,38459.8,25194.6
9522,1.78162e+08,1.16694e+08,38464,25197.3
9523,1.782e+08,1.16719e+08,38468.2,25200
9524,1.78239e+08,1.16744e+08,38472.3,25202.8
9525,1.78277e+08,1.1677e+08,38476.5,25205.5
9526,1.78316e+08,1.16795e+08,38480.7,25208.3
9527,1.78354e+08,1.1682e+08,38484.9,25211
9528,1.78393e+08,1.16845e+08,38489.1,25213.7
9529,1.78431e+08,1.1687e+08,38493.3,25216.5
9530,1.7847e+08,1.16896e+08,38497.4,25219.2
9531,1.78508e+08,1.16921e+08,38501.6,25222
9532,1.78547e+08,1.16946e+08,38505.8,25224.7
9533,1.78585e+08,1.16971e+08,38510,25227.4
9534,1.78624e+08,1.16997e+08,38514.2,25230.2
9535,1.78662e+08,1.17022e+08,38518.4,25232.9
9536,1.78701e+08,1.17047e+08,38522.5,25235.7
9537,1.78739e+08,1.17072e+08,38526.7,25238.4
9538,1.78778e+08,1.17098e+08,38530.9,25241.1
9539,1.78816e+08,1.17123e+08,38535.1,25243.9
9540,1.78855e+08,1.17148e+08,38539.3,25246.6
9541,1.78893e+08,1.17173e+08,38543.4,25249.4
9542,1.78932e+08,1.17199e+08,38547.6,25252.1
9543,1.78971e+08,1.17224e+08,38551.8,25254.8
9544,1.79009e+08,1.17249e+08,38556,25257.6
9545,1.79048e+08,1.17274e+08,38560.2,25260.3
9546,1.79086e+08,1.173e+08,38564.4,25263
9547,1.79125e+08,1.17325e+08,38568.5,25265.8
9548,1.79163e+08,1.1735e+08,38572.7,25268.5
9549,1.79202e+08,1.17375e+08,38576.9,25271.3
9550,1.7924e+08,1.17401e+08,38581.1,25274
9551,1.79279e+08,1.17426e+08,38585.3,25276.7
9552,1.79318e+08,1.17451e+08,38589.5,25279.5
9553,1.79356e+08,1.17476e+08,38593.6,25282.2
9554,1.79395e+08,1.17502e+08,38597.8,25285
9555,1.79433e+08,1.17527e+08,38602,25287.7
9556,1.79472e+08,1.17552e+08,38606.2,25290.4
9557,1.79511e+08,1.17578e+08,38610.4,25293.2
9558,1.79549e+08,1.17603e+08,38614.6,25295.9
9559,1.79588e+08,1.17628e+08,38618.7,25298.7
9560,1.79627e+08,1.17654e+08,38622.9,25301.4
9561,1.79665e+08,1.17679e+08,38627.1,25304.1
9562,1.79704e+08,1.17704e+08,38631.3,25306.9
9563,1.79742e+08,1.17729e+08,38635.5,25309.6
9564,1.79781e+08,1.17755e+08,38639.6,25312.4
9565,1.7982e+08,1.1778e+08,38643.8,25315.1
9566,1.79858e+08,1.17805e+08,38648,25317.8
9567,1.79897e+08,1.17831e+08,38652.2,25320.6
9568,1.79936e+08,1.17856e+08,38656.4,25323.3
9569,1.79974e+08,1.17881e+08,38660.6,25326.1
9570,1.80013e+08,1.17907e+08,38664.7,25328.8
9571,1.80052e+08,1.17932e+08,38668.9,25331.5
9572,1.8009e+08,1.17957e+08,38673.1,25334.3
9573,1.80129e+08,1.17983e+08,38677.3,25337
9574,1.80168e+08,1.18008e+08,38681.5,25339.8
9575,1.80206e+08,1.18033e+08,38685.7,25342.5
9576,1.80245e+08,1.18059e+08,38689.8,25345.2
9577,1.80284e+08,1.18084e+08,38694,25348
9578,1.80322e+08,1.18109e+08,38698.2,25350.7
